frame,timestamp_sec,valid_ratio,depth_mean_mm,depth_std_mm,depth_min_mm,depth_max_mm,depth_p25_mm,depth_p75_mm
1854,123.7334,0.0419,2689.1,1284.1,515,4892,1556.0,3844.0
1855,123.8,0.042,2745.0,1295.2,515,4892,1558.0,3847.0
1856,123.8667,0.0412,2748.4,1305.1,515,4892,1557.0,3849.0
1857,123.9334,0.0407,2777.6,1320.3,515,4892,1556.0,3857.0
1858,124.0001,0.04,2788.9,1327.5,515,4892,1557.0,3860.0
1859,124.0667,0.0398,2775.2,1328.6,515,4892,1556.0,3860.0
1860,124.1334,0.0388,2764.9,1339.9,515,4892,1553.0,3861.0
1861,124.2001,0.039,2756.8,1339.2,515,4892,1555.0,3860.0
1862,124.2667,0.0381,2723.1,1329.1,515,4892,1551.0,3854.0
1863,124.3334,0.0379,2742.9,1334.9,515,4892,1551.0,3856.0
1864,124.4001,0.0381,2736.2,1322.2,515,4900,1555.0,3853.0
1865,124.4667,0.0381,2721.5,1333.4,515,4892,1548.0,3853.0
1866,124.5334,0.0384,2695.5,1327.1,515,4892,1546.0,3846.0
1867,124.6001,0.0379,2711.0,1343.6,515,4892,1543.0,3858.0
1868,124.6667,0.0384,2715.6,1334.0,515,4892,1550.0,3853.0
1869,124.7334,0.0373,2713.3,1325.2,515,4892,1550.0,3852.0
1870,124.8001,0.0378,2722.2,1327.4,515,4892,1551.0,3854.0
1871,124.8667,0.0382,2734.0,1327.8,515,4892,1554.0,3854.0
1872,124.9334,0.0383,2719.1,1315.5,515,4892,1553.0,3849.0
1873,125.0,0.038,2699.9,1326.0,515,4892,1546.0,3848.0
1874,125.0667,0.0376,2715.1,1328.4,515,4892,1550.0,3852.0
1875,125.1334,0.0383,2705.0,1320.5,300,4892,1552.0,3850.0
1876,125.2001,0.0384,2705.7,1329.6,515,4892,1549.0,3852.0
1877,125.2667,0.0385,2709.2,1324.2,515,4892,1550.0,3849.0
1878,125.3334,0.038,2700.7,1333.7,515,4892,1545.0,3849.0
1879,125.4001,0.0381,2711.3,1321.8,515,4892,1550.0,3850.0
1880,125.4667,0.0384,2689.3,1319.5,515,4892,1549.0,3847.0
1881,125.5334,0.0386,2667.5,1328.2,515,4892,1542.0,3846.0
1882,125.6001,0.0382,2689.9,1327.6,515,4892,1545.0,3848.0
1883,125.6667,0.0383,2669.4,1326.6,515,4892,1542.0,3846.0
1884,125.7334,0.0385,2677.6,1323.6,515,4892,1543.0,3846.0
1885,125.8,0.0383,2713.5,1328.1,515,4892,1550.0,3854.0
1886,125.8667,0.0378,2680.7,1325.6,515,4892,1543.0,3846.0
1887,125.9334,0.038,2715.6,1334.0,515,4892,1548.0,3854.0
1888,126.0001,0.0379,2705.7,1321.6,515,4897,1550.0,3850.0
1889,126.0667,0.0387,2716.0,1323.8,515,4892,1550.0,3852.0
1890,126.1334,0.0384,2721.5,1328.0,515,4892,1550.0,3854.0
1891,126.2001,0.0383,2710.4,1324.0,515,4892,1548.0,3847.0
1892,126.2667,0.0378,2711.7,1328.1,515,4892,1550.0,3852.0
1893,126.3334,0.0379,2739.8,1326.2,515,4892,1555.0,3855.0
1894,126.4001,0.0384,2757.4,1321.8,515,4892,1556.0,3856.0
1895,126.4667,0.0387,2759.3,1338.1,515,4892,1554.0,3860.0
1896,126.5334,0.0378,2769.1,1324.8,515,4892,1556.0,3860.0
1897,126.6001,0.0385,2779.3,1326.5,515,4900,1558.0,3860.0
1898,126.6667,0.0382,2809.2,1336.8,515,4892,1558.0,3868.0
1899,126.7334,0.0386,2814.3,1332.3,515,4900,1795.0,4100.0
1900,126.8001,0.0395,2805.8,1346.6,515,4892,1557.0,4100.0
1901,126.8667,0.0398,2842.2,1344.0,515,4892,1796.0,4100.0
1902,126.9334,0.0398,2811.7,1327.7,515,4892,1796.0,3867.0
1903,127.0,0.0402,2836.3,1340.4,515,4892,1564.0,4100.0
1904,127.0667,0.0403,2829.6,1347.6,515,4892,1558.0,4100.0
1905,127.1334,0.0393,2819.2,1341.4,515,4892,1558.0,4100.0
1906,127.2001,0.0393,2805.7,1339.8,515,4892,1557.0,4100.0
1907,127.2667,0.039,2789.8,1332.2,515,4900,1557.0,3861.0
1908,127.3334,0.0392,2792.2,1344.8,515,4900,1556.0,4100.0
1909,127.4001,0.0393,2779.0,1337.6,515,4892,1556.0,3862.0
1910,127.4667,0.0382,2788.7,1342.6,515,4892,1556.0,4100.0
1911,127.5334,0.0386,2769.5,1342.3,515,4892,1554.0,3861.0
1912,127.6001,0.039,2757.8,1335.2,515,4892,1556.0,3858.0
1913,127.6667,0.0378,2791.1,1343.9,515,4892,1556.0,4099.0
1914,127.7334,0.0381,2773.4,1343.5,515,4892,1556.0,3861.0
1915,127.8001,0.038,2759.5,1347.2,515,4892,1553.0,3861.0
1916,127.8667,0.0376,2773.0,1339.1,515,4892,1556.0,3861.0
1917,127.9334,0.0374,2804.9,1333.5,515,4892,1557.0,3861.0
1918,128.0001,0.0382,2772.3,1322.2,515,4892,1557.0,3860.0
1919,128.0667,0.0378,2799.1,1332.1,515,4892,1557.0,3861.0
1920,128.1334,0.0368,2757.7,1334.2,515,4892,1554.0,3860.0
1921,128.2001,0.0366,2713.9,1334.3,515,4892,1549.0,3854.0
1922,128.2667,0.0366,2736.8,1326.1,515,4892,1550.0,3855.0
1923,128.3334,0.0365,2729.0,1337.7,515,4892,1549.5,3857.0
1924,128.4,0.0374,2711.9,1342.5,515,4892,1544.0,3855.0
1925,128.4667,0.0369,2726.3,1332.6,515,4892,1550.0,3855.0
1926,128.5334,0.0374,2734.3,1327.7,515,4892,1552.0,3857.0
1927,128.6001,0.0378,2743.7,1330.9,515,4892,1556.0,3860.0
1928,128.6667,0.0372,2757.9,1331.9,515,4892,1554.0,3859.0
1929,128.7334,0.0374,2737.3,1346.9,515,4892,1550.0,3860.0
1930,128.8001,0.0374,2752.8,1344.2,515,4892,1553.0,3861.0
1931,128.8667,0.0382,2784.7,1351.1,515,4892,1554.0,4100.0
1932,128.9334,0.0362,2726.2,1335.7,515,4892,1552.0,3856.0
1933,129.0001,0.0367,2746.7,1338.4,515,4892,1553.0,3860.0
1934,129.0667,0.0357,2740.3,1325.0,515,4892,1556.0,3857.0
1935,129.1334,0.0356,2734.9,1327.1,515,4892,1552.0,3855.5
1936,129.2001,0.0355,2707.9,1340.7,515,4892,1549.0,3854.0
1937,129.2667,0.0348,2741.7,1341.0,515,4892,1551.0,3860.0
1938,129.3334,0.0356,2733.2,1337.8,515,4892,1551.0,3856.0
1939,129.4001,0.0351,2712.1,1330.5,515,4892,1549.0,3854.0
1940,129.4667,0.0358,2738.4,1331.6,515,4892,1552.0,3858.0
1941,129.5334,0.0351,2736.1,1335.7,515,4892,1550.0,3858.0
1942,129.6001,0.0354,2717.7,1334.4,515,4892,1549.0,3854.0
1943,129.6667,0.0354,2729.2,1335.4,515,4892,1550.0,3856.0
1944,129.7334,0.0354,2733.8,1344.5,515,4892,1550.0,3860.0
1945,129.8,0.0357,2745.9,1351.7,515,4892,1550.0,3860.0
1946,129.8667,0.0356,2765.0,1353.5,515,4892,1551.0,3862.0
1947,129.9334,0.0362,2784.5,1341.9,515,4892,1556.0,3868.0
1948,130.0001,0.0365,2792.8,1350.3,515,4892,1556.0,4100.0
1949,130.0667,0.0365,2807.9,1346.7,515,4892,1556.0,4100.0
1950,130.1334,0.0366,2800.4,1353.5,515,4892,1556.0,4100.0
1951,130.2001,0.0363,2819.9,1345.8,515,4892,1556.0,4100.0
1952,130.2667,0.0363,2820.8,1341.1,515,4892,1563.0,4100.0
1953,130.3334,0.0368,2800.0,1345.6,515,4892,1556.0,4100.0
1954,130.4,0.036,2788.0,1338.4,515,4892,1557.0,3868.0
1955,130.4667,0.0368,2793.6,1354.3,515,4892,1555.0,4100.0
1956,130.5334,0.0367,2792.1,1338.5,515,4892,1556.0,3867.0
1957,130.6001,0.0354,2790.4,1338.4,515,4892,1556.0,3861.0
1958,130.6667,0.037,2824.7,1335.5,515,4892,1796.0,4100.0
1959,130.7334,0.0374,2790.3,1324.4,515,4892,1556.0,3860.0
1960,130.8001,0.0372,2797.9,1318.5,515,4892,1563.0,3860.0
1961,130.8667,0.0375,2798.6,1322.5,515,4892,1564.0,3860.0
1962,130.9334,0.038,2789.8,1306.9,515,4892,1796.0,3857.0
1963,131.0001,0.0373,2775.8,1314.5,515,4892,1557.8,3856.0
1964,131.0667,0.0382,2793.8,1305.3,515,4892,1796.0,3856.0
1965,131.1334,0.0383,2769.9,1315.6,515,4892,1556.0,3856.0
1966,131.2001,0.0384,2756.1,1310.7,515,4892,1557.0,3853.0
1967,131.2667,0.0379,2760.3,1309.1,515,4892,1562.0,3853.0
1968,131.3334,0.0383,2750.7,1303.8,515,4892,1556.0,3851.2
1969,131.4001,0.0384,2735.0,1305.0,515,4892,1556.0,3848.0
1970,131.4667,0.0382,2719.3,1304.1,515,4892,1555.0,3845.0
1971,131.5334,0.0377,2745.8,1313.9,515,4892,1556.0,3854.0
1972,131.6001,0.0383,2747.2,1302.2,515,4892,1557.0,3849.0
1973,131.6667,0.0387,2762.8,1312.6,515,4892,1556.0,3856.0
1974,131.7334,0.0384,2747.1,1295.0,515,4892,1796.0,3849.0
1975,131.8001,0.0385,2742.2,1306.5,515,4892,1557.0,3846.0
1976,131.8667,0.0394,2747.8,1305.9,515,4892,1557.0,3853.0
1977,131.9334,0.0389,2772.9,1312.6,515,4892,1557.0,3856.0
1978,132.0001,0.0392,2766.3,1316.6,515,4892,1557.0,3857.0
1979,132.0667,0.0397,2763.4,1309.3,515,4892,1557.0,3855.0
1980,132.1334,0.0399,2762.4,1311.2,515,4892,1557.0,3854.0
1981,132.2001,0.0401,2769.1,1311.7,515,4892,1557.0,3856.0
1982,132.2667,0.04,2746.1,1315.1,515,4892,1556.0,3849.0
1983,132.3334,0.0409,2760.7,1319.1,515,4892,1556.0,3856.0
1984,132.4001,0.041,2745.6,1325.9,515,4892,1555.0,3856.0
1985,132.4667,0.0409,2766.4,1306.2,515,4900,1558.0,3854.0
1986,132.5334,0.0427,2735.4,1304.7,515,4892,1556.0,3848.0
1987,132.6,0.0432,2721.1,1309.9,515,4892,1555.0,3847.0
1988,132.6667,0.0412,2711.7,1316.5,515,4892,1551.0,3847.0
1989,132.7334,0.041,2761.2,1310.3,515,4892,1557.0,3855.0
1990,132.8001,0.042,2787.3,1324.4,515,4892,1557.0,3860.0
1991,132.8667,0.0452,2786.2,1313.5,515,4892,1563.5,3860.0
1992,132.9334,0.0436,2737.9,1340.8,515,4892,1546.0,3856.0
1993,133.0001,0.0419,2736.8,1340.1,515,4892,1549.0,3857.0
1994,133.0667,0.042,2727.1,1346.4,515,4892,1544.0,3856.0
1995,133.1334,0.0417,2761.0,1340.6,515,4900,1552.0,3861.0
1996,133.2001,0.0427,2749.8,1350.1,515,4892,1548.0,3860.0
1997,133.2667,0.045,2708.0,1347.1,515,4892,1542.0,3854.0
1998,133.3334,0.046,2776.8,1311.6,515,4892,1557.0,3854.0
1999,133.4001,0.0447,2793.5,1321.5,515,4892,1796.0,3861.0
2000,133.4667,0.0438,2812.2,1328.8,515,4892,1796.0,3868.0
2001,133.5334,0.0442,2803.4,1322.4,515,4900,1796.0,3860.0
2002,133.6001,0.0448,2818.3,1317.0,515,4900,1796.0,3867.0
2003,133.6667,0.0445,2775.3,1326.6,515,4892,1556.0,3861.0
2004,133.7334,0.0453,2759.8,1334.0,515,4892,1549.0,3858.0
2005,133.8001,0.0458,2801.1,1336.6,515,4892,1554.0,3862.0
2006,133.8667,0.0458,2791.7,1340.9,515,4892,1553.0,3861.0
2007,133.9334,0.047,2816.4,1331.9,515,4892,1557.0,4100.0
2008,134.0,0.047,2800.8,1323.7,515,4892,1564.0,3861.0
2009,134.0667,0.0464,2836.9,1312.2,515,4892,1798.0,3862.0
2010,134.1334,0.0456,2851.7,1318.3,515,4892,1797.0,4100.0
2011,134.2001,0.0443,2866.4,1339.7,515,4892,1796.0,4100.0
2012,134.2667,0.0426,2844.4,1356.3,515,4892,1557.0,4102.0
2013,134.3334,0.042,2806.8,1360.8,515,4892,1550.0,4100.0
2014,134.4001,0.0412,2803.8,1345.8,515,4892,1556.0,4100.0
2015,134.4667,0.0394,2821.3,1334.5,515,4892,1796.0,4100.0
2016,134.5334,0.0383,2839.7,1340.0,515,4892,1796.0,4100.0
2017,134.6001,0.0384,2860.6,1365.0,515,4892,1796.0,4102.0
2018,134.6667,0.0378,2867.2,1351.5,515,4892,1796.0,4102.0
2019,134.7334,0.0376,2772.0,1337.1,515,4892,1556.0,3860.0
2020,134.8001,0.0374,2756.5,1335.7,515,4892,1551.0,3860.0
2021,134.8667,0.0381,2715.2,1354.3,515,4892,1542.0,3860.0
2022,134.9334,0.0357,2690.6,1338.7,515,4892,1545.0,3854.0
2023,135.0001,0.0337,2688.8,1334.8,515,4892,1546.0,3852.0
2024,135.0667,0.0326,2657.1,1335.8,515,4892,1540.0,3849.0
2025,135.1334,0.0311,2683.9,1338.6,515,4892,1545.0,3854.0
2026,135.2001,0.031,2697.9,1334.9,515,4892,1548.0,3852.0
2027,135.2667,0.031,2683.5,1334.5,515,4892,1544.0,3852.0
2028,135.3334,0.0302,2677.7,1340.3,515,4892,1544.0,3851.0
2029,135.4001,0.0308,2670.4,1329.9,515,4892,1544.0,3851.0
