frame,timestamp_sec,person_id,nose_x,nose_y,nose_z,nose_vis,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_vis,left_eye_x,left_eye_y,left_eye_z,left_eye_vis,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_vis,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_vis,right_eye_x,right_eye_y,right_eye_z,right_eye_vis,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_vis,left_ear_x,left_ear_y,left_ear_z,left_ear_vis,right_ear_x,right_ear_y,right_ear_z,right_ear_vis,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_vis,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_vis,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_vis,left_index_x,left_index_y,left_index_z,left_index_vis,right_index_x,right_index_y,right_index_z,right_index_vis,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_vis,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis,side
10,0.6667,1,0.95436,0.44213,-0.11403,0.9995,0.965,0.43884,-0.12134,0.9992,0.97029,0.44349,-0.12135,0.9991,0.97216,0.44486,-0.12139,0.9994,0.96196,0.43164,-0.10256,0.9988,0.96111,0.43032,-0.10259,0.9985,0.96025,0.42895,-0.10265,0.9991,0.97861,0.45816,-0.12217,0.9994,0.96418,0.4458,-0.03607,0.9985,0.9543,0.463,-0.11219,0.9998,0.94871,0.45539,-0.08741,0.9993,0.97936,0.55626,-0.15567,0.9999,0.92604,0.49152,0.02799,0.9995,0.93224,0.65368,-0.18635,0.9787,0.8805,0.57033,0.05277,0.2298,0.86313,0.63466,-0.18176,0.8938,0.84044,0.60971,-0.00828,0.1773,0.84285,0.64003,-0.20171,0.8414,0.8313,0.62133,-0.01921,0.1796,0.84101,0.62491,-0.19323,0.8303,0.832,0.6176,-0.04084,0.18,0.84474,0.62361,-0.17638,0.784,0.83635,0.61259,-0.01972,0.1992,0.89148,0.70891,-0.06094,0.9999,0.86335,0.66123,0.06097,0.9998,0.81912,0.72815,-0.20059,0.9893,0.78014,0.65634,-0.04746,0.9188,0.83082,0.8735,-0.04341,0.9772,0.78455,0.79316,0.08614,0.9066,0.83698,0.88588,-0.02774,0.8934,0.80087,0.81892,0.0988,0.8681,0.7937,0.92564,-0.06754,0.9638,0.75915,0.85094,0.0712,0.9027,right
11,0.7333,1,0.95801,0.43097,-0.16197,0.9997,0.96845,0.42441,-0.16723,0.9995,0.97376,0.43476,-0.16723,0.9994,0.97542,0.43668,-0.16728,0.9996,0.96357,0.41888,-0.15191,0.999,0.96223,0.41726,-0.15196,0.9988,0.96085,0.4156,-0.15202,0.9992,0.97913,0.44934,-0.15688,0.9997,0.96512,0.43585,-0.08444,0.9989,0.95463,0.46113,-0.15514,0.9999,0.95155,0.44412,-0.13444,0.9995,0.98265,0.55423,-0.17132,1.0,0.91979,0.48696,-0.02169,0.9997,0.93305,0.64868,-0.19905,0.9799,0.88027,0.56758,0.01069,0.3742,0.86299,0.63518,-0.20299,0.892,0.85026,0.60665,-0.04067,0.3082,0.84249,0.6398,-0.22117,0.8394,0.83009,0.61943,-0.05269,0.3011,0.84131,0.62408,-0.21384,0.8283,0.83406,0.61275,-0.07361,0.3042,0.8453,0.62247,-0.1977,0.7885,0.83966,0.6135,-0.05136,0.331,0.8933,0.68922,-0.05496,0.9999,0.86246,0.63659,0.05494,0.9999,0.81787,0.72997,-0.19938,0.9914,0.77455,0.65616,-0.07408,0.9642,0.83371,0.87209,-0.03107,0.9848,0.78527,0.79573,0.08038,0.9612,0.84334,0.89039,-0.01543,0.8661,0.79642,0.81726,0.09475,0.903,0.80317,0.93541,-0.06505,0.9727,0.75401,0.84764,0.05769,0.9522,right
12,0.8,1,0.95404,0.44489,-0.12949,0.9997,0.96357,0.44041,-0.13498,0.9995,0.96588,0.44215,-0.13499,0.9994,0.96816,0.44354,-0.13504,0.9996,0.95729,0.4355,-0.11849,0.9991,0.95662,0.43492,-0.11851,0.9989,0.95613,0.43396,-0.11855,0.9993,0.97607,0.45959,-0.12835,0.9997,0.95866,0.4442,-0.0506,0.999,0.95225,0.4708,-0.12445,0.9999,0.94553,0.46511,-0.10218,0.9995,0.9753,0.55391,-0.15339,1.0,0.91925,0.49159,0.01533,0.9998,0.92125,0.64192,-0.17977,0.972,0.87699,0.56912,0.05228,0.3125,0.86114,0.63419,-0.17676,0.8369,0.8449,0.61149,0.00192,0.2404,0.8434,0.64072,-0.19371,0.7777,0.8323,0.62237,-0.0076,0.2373,0.84149,0.62469,-0.18794,0.7602,0.83294,0.61864,-0.02801,0.2371,0.84554,0.62234,-0.17239,0.7083,0.83892,0.61273,-0.00867,0.2548,0.88389,0.69095,-0.05888,0.9999,0.8537,0.64557,0.05887,0.9999,0.81443,0.72646,-0.20784,0.9893,0.77596,0.65091,-0.05699,0.9426,0.83436,0.87026,-0.05835,0.9747,0.78364,0.79813,0.06635,0.9241,0.84199,0.88422,-0.04396,0.8219,0.79272,0.8135,0.07758,0.8635,0.79995,0.92945,-0.08805,0.96,0.74779,0.8397,0.04513,0.9246,right
13,0.8667,1,0.95823,0.44121,-0.17166,0.9997,0.96832,0.43631,-0.17537,0.9996,0.97036,0.43877,-0.17538,0.9996,0.97207,0.44081,-0.17543,0.9997,0.96309,0.42963,-0.16068,0.9991,0.96162,0.42812,-0.1607,0.9988,0.96013,0.42657,-0.16074,0.9991,0.97855,0.45716,-0.16145,0.9998,0.96188,0.43817,-0.09111,0.9987,0.95541,0.46244,-0.16387,0.9999,0.94723,0.45452,-0.14374,0.9997,0.97754,0.55762,-0.17341,1.0,0.9194,0.48818,-0.02492,0.9998,0.93186,0.65192,-0.20748,0.9872,0.87598,0.5659,0.0084,0.3963,0.86566,0.63543,-0.22369,0.9273,0.84654,0.6025,-0.04455,0.3311,0.84431,0.64385,-0.24489,0.8815,0.83451,0.61652,-0.05598,0.3238,0.84176,0.62742,-0.23705,0.8717,0.83474,0.61369,-0.07701,0.3248,0.84818,0.62197,-0.21878,0.8351,0.84097,0.60671,-0.05509,0.3475,0.88821,0.68122,-0.05635,1.0,0.85427,0.63661,0.05631,0.9999,0.81539,0.72308,-0.22409,0.989,0.77993,0.65821,-0.07174,0.9171,0.83211,0.86871,-0.07256,0.9832,0.78389,0.80279,0.06108,0.9354,0.8449,0.88805,-0.05844,0.8561,0.79684,0.82483,0.07316,0.8753,0.80124,0.92917,-0.1122,0.974,0.75124,0.85178,0.03025,0.9432,right
14,0.9333,1,0.95698,0.4383,-0.14974,0.9999,0.96712,0.43317,-0.15776,0.9998,0.96835,0.43509,-0.15774,0.9998,0.97251,0.43953,-0.15778,0.9998,0.96272,0.4285,-0.14008,0.9995,0.96163,0.42776,-0.1401,0.9994,0.96051,0.42696,-0.14014,0.9995,0.97691,0.45261,-0.15979,0.9999,0.96264,0.44163,-0.07586,0.9995,0.95491,0.45908,-0.14754,1.0,0.94811,0.45807,-0.12348,0.9998,0.97393,0.56145,-0.17391,1.0,0.92263,0.48756,-0.01374,0.9999,0.92454,0.64328,-0.20034,0.9848,0.87828,0.56241,0.02531,0.467,0.86262,0.63372,-0.20382,0.9352,0.84334,0.60736,-0.0175,0.4126,0.84176,0.64146,-0.22257,0.8982,0.82917,0.62331,-0.02651,0.3834,0.83887,0.62613,-0.21595,0.8888,0.83142,0.61659,-0.04729,0.3859,0.84505,0.62137,-0.19891,0.8529,0.83465,0.61332,-0.02775,0.4172,0.8882,0.68286,-0.05907,1.0,0.85542,0.6331,0.05897,1.0,0.81678,0.72635,-0.21202,0.9926,0.77085,0.63898,-0.05088,0.959,0.83212,0.86789,-0.05243,0.9867,0.77922,0.79365,0.08039,0.9489,0.84482,0.89031,-0.037,0.8645,0.79609,0.81767,0.09311,0.8906,0.80168,0.9431,-0.0821,0.9756,0.74779,0.84309,0.06416,0.9464,right
15,1.0,1,0.95339,0.44198,-0.14903,0.9999,0.96375,0.44047,-0.15692,0.9998,0.96622,0.44221,-0.1569,0.9998,0.96827,0.44341,-0.15694,0.9998,0.955,0.43416,-0.13931,0.9995,0.95413,0.43328,-0.13933,0.9994,0.95363,0.43226,-0.13937,0.9996,0.97524,0.45615,-0.1564,0.9999,0.95835,0.44334,-0.07286,0.9995,0.95219,0.46759,-0.14561,1.0,0.94438,0.4615,-0.12168,0.9998,0.97146,0.56192,-0.17126,1.0,0.92116,0.49133,-0.00685,0.9999,0.91681,0.63807,-0.20073,0.9738,0.87759,0.56386,0.03693,0.4061,0.8619,0.63373,-0.20539,0.9064,0.84773,0.60463,-0.00566,0.4029,0.84198,0.64036,-0.22188,0.8653,0.83394,0.6165,-0.0138,0.3853,0.83873,0.62669,-0.2169,0.8535,0.83406,0.61401,-0.0334,0.3876,0.84293,0.6231,-0.201,0.8113,0.8421,0.60876,-0.01552,0.4149,0.88729,0.68378,-0.05899,1.0,0.85293,0.63845,0.05889,1.0,0.81727,0.72843,-0.21436,0.9918,0.77121,0.6429,-0.06392,0.9699,0.83513,0.87243,-0.04896,0.9855,0.78102,0.79637,0.06792,0.961,0.84401,0.88794,-0.03297,0.8571,0.79538,0.81701,0.08085,0.9011,0.80528,0.93962,-0.07879,0.9761,0.74696,0.84727,0.05001,0.9593,right
16,1.0667,1,0.95603,0.44136,-0.12095,0.9998,0.96559,0.43805,-0.12853,0.9997,0.96692,0.43966,-0.12852,0.9997,0.96808,0.44072,-0.12855,0.9997,0.96148,0.43192,-0.11224,0.9993,0.96046,0.43133,-0.11225,0.9992,0.95941,0.43068,-0.11229,0.9994,0.97399,0.45422,-0.13217,0.9998,0.96134,0.44477,-0.05472,0.9992,0.95325,0.46227,-0.11974,0.9999,0.94452,0.45841,-0.09756,0.9997,0.96886,0.56191,-0.14989,1.0,0.91958,0.49392,0.00139,0.9998,0.9223,0.64437,-0.17412,0.9637,0.87577,0.5675,0.03443,0.4012,0.86168,0.636,-0.17553,0.8663,0.84525,0.60936,-0.00847,0.3554,0.84157,0.64219,-0.191,0.8138,0.83021,0.62212,-0.01653,0.3404,0.83912,0.62753,-0.18466,0.7976,0.8325,0.61632,-0.03558,0.3418,0.84343,0.62543,-0.17075,0.7537,0.837,0.61518,-0.01799,0.3701,0.88564,0.68365,-0.0589,1.0,0.85203,0.63983,0.05877,1.0,0.81459,0.7197,-0.20599,0.9905,0.77291,0.64307,-0.03846,0.9371,0.83124,0.86803,-0.07328,0.9834,0.77956,0.79364,0.06288,0.9293,0.84355,0.8885,-0.06013,0.8448,0.79442,0.81516,0.07286,0.8589,0.80162,0.93862,-0.10141,0.9758,0.74808,0.84174,0.04701,0.9402,right
17,1.1333,1,0.95813,0.43986,-0.15409,0.9997,0.96789,0.4331,-0.16222,0.9995,0.96866,0.43686,-0.16221,0.9995,0.97307,0.442,-0.16225,0.9997,0.96355,0.42965,-0.14558,0.9989,0.9624,0.42887,-0.14559,0.9986,0.96122,0.42804,-0.14564,0.999,0.97521,0.45431,-0.16469,0.9998,0.96257,0.4409,-0.08514,0.9988,0.95264,0.46109,-0.15177,0.9999,0.94529,0.45324,-0.12897,0.9995,0.97879,0.55869,-0.17876,1.0,0.92172,0.48866,-0.02069,0.9998,0.9205,0.64495,-0.20455,0.9757,0.87885,0.56738,0.01996,0.3886,0.86057,0.6343,-0.20857,0.9169,0.84644,0.60915,-0.02055,0.4018,0.84029,0.64255,-0.22587,0.8819,0.83283,0.61958,-0.02848,0.3843,0.83803,0.62839,-0.22039,0.8714,0.83283,0.61707,-0.04926,0.3872,0.84247,0.62467,-0.20404,0.8337,0.8403,0.61247,-0.0306,0.4152,0.88968,0.67956,-0.05944,1.0,0.85983,0.63241,0.05936,1.0,0.81758,0.72631,-0.19693,0.9924,0.77295,0.64619,-0.04462,0.9581,0.8339,0.87154,-0.04315,0.9875,0.77934,0.79464,0.08281,0.958,0.8444,0.89116,-0.0287,0.8551,0.79368,0.81521,0.09504,0.8989,0.79791,0.92461,-0.07347,0.9781,0.74217,0.83067,0.06716,0.9577,right
18,1.2,1,0.95293,0.43986,-0.12712,0.9993,0.96206,0.4338,-0.13651,0.9988,0.96568,0.44258,-0.1365,0.9989,0.96734,0.4433,-0.13653,0.9992,0.95855,0.43137,-0.11867,0.9977,0.95773,0.43105,-0.11868,0.9972,0.95688,0.43067,-0.11873,0.998,0.97188,0.45219,-0.14506,0.9994,0.95961,0.44322,-0.06098,0.9978,0.95217,0.46673,-0.12719,0.9997,0.94524,0.46172,-0.10305,0.9989,0.96688,0.55327,-0.16537,1.0,0.92148,0.48959,0.00159,0.9999,0.91821,0.63731,-0.19095,0.9635,0.87896,0.56477,0.04488,0.3637,0.86174,0.63308,-0.19135,0.8968,0.85055,0.60779,0.00843,0.3888,0.84052,0.64187,-0.20797,0.861,0.83452,0.62333,0.00225,0.371,0.83765,0.62741,-0.20337,0.8483,0.83723,0.61674,-0.01731,0.372,0.8426,0.62354,-0.18729,0.8024,0.84149,0.61388,-0.00096,0.3966,0.88743,0.67793,-0.06069,1.0,0.85614,0.63456,0.0606,1.0,0.81688,0.72358,-0.19318,0.9873,0.7706,0.64973,-0.04891,0.946,0.8315,0.87151,-0.07108,0.9828,0.77991,0.79817,0.05632,0.9404,0.84177,0.88999,-0.05973,0.841,0.79466,0.81776,0.06605,0.8737,0.80106,0.92895,-0.10528,0.9736,0.74777,0.84685,0.03703,0.9461,right
19,1.2667,1,0.95603,0.43467,-0.14183,0.9997,0.96595,0.42826,-0.15052,0.9996,0.96698,0.43175,-0.1505,0.9996,0.9715,0.43678,-0.15054,0.9997,0.96194,0.4252,-0.13203,0.9992,0.961,0.42468,-0.13204,0.9989,0.96002,0.42409,-0.13208,0.9992,0.97759,0.45145,-0.15668,0.9998,0.96416,0.43663,-0.06889,0.9991,0.95282,0.45575,-0.14118,0.9999,0.94757,0.45093,-0.11598,0.9996,0.97412,0.55717,-0.1738,1.0,0.92213,0.48762,-0.00378,0.9998,0.92899,0.64691,-0.19997,0.9878,0.87859,0.56269,0.03789,0.4215,0.86394,0.6315,-0.20068,0.949,0.84603,0.60422,-0.00788,0.3911,0.84305,0.64045,-0.21928,0.9157,0.83358,0.61856,-0.01656,0.3647,0.84009,0.62534,-0.21206,0.9074,0.83401,0.61487,-0.03741,0.3674,0.84623,0.62019,-0.19522,0.8737,0.84035,0.60727,-0.01822,0.3986,0.89121,0.68256,-0.06159,1.0,0.85978,0.63487,0.06148,1.0,0.81884,0.72369,-0.20644,0.9921,0.77048,0.64153,-0.03922,0.9476,0.83221,0.87152,-0.062,0.9865,0.7811,0.79818,0.07877,0.9408,0.84379,0.89568,-0.04819,0.855,0.79438,0.82082,0.08986,0.8783,0.79801,0.92326,-0.09609,0.9768,0.74319,0.83836,0.05954,0.9423,right
20,1.3333,1,0.95344,0.43813,-0.14203,0.9996,0.96358,0.43605,-0.15272,0.9994,0.9661,0.43831,-0.15271,0.9994,0.96818,0.43999,-0.15275,0.9996,0.96016,0.42891,-0.13297,0.9988,0.95939,0.42823,-0.13298,0.9985,0.95858,0.4275,-0.13302,0.9989,0.97674,0.45577,-0.1631,0.9997,0.9631,0.44221,-0.07025,0.9988,0.9515,0.46468,-0.14234,0.9998,0.94391,0.4576,-0.11569,0.9994,0.97044,0.55733,-0.18095,1.0,0.9218,0.48996,0.00043,0.9999,0.91718,0.63715,-0.20511,0.975,0.88233,0.56299,0.06271,0.3199,0.86024,0.63153,-0.19658,0.9102,0.84714,0.60314,0.04408,0.3343,0.83907,0.63981,-0.21161,0.8699,0.83443,0.61721,0.04175,0.3228,0.8367,0.62587,-0.20571,0.8577,0.83478,0.6138,0.02196,0.3259,0.84161,0.62172,-0.19163,0.8099,0.84114,0.60596,0.03485,0.3545,0.88942,0.68329,-0.06132,1.0,0.85713,0.63451,0.06121,1.0,0.81565,0.72467,-0.19069,0.9917,0.76773,0.64763,-0.03888,0.9644,0.83172,0.87272,-0.04907,0.9875,0.7808,0.79846,0.08133,0.9542,0.84413,0.89678,-0.03535,0.8731,0.79532,0.82339,0.09286,0.8925,0.79944,0.92997,-0.07887,0.9782,0.74603,0.84416,0.06618,0.9527,right
21,1.4,1,0.95558,0.44016,-0.14122,0.9999,0.96552,0.43377,-0.14956,0.9998,0.96836,0.43924,-0.14955,0.9998,0.96993,0.44024,-0.14957,0.9998,0.96134,0.43049,-0.13192,0.9995,0.96031,0.42981,-0.13194,0.9993,0.95926,0.42908,-0.13198,0.9995,0.97479,0.45324,-0.15296,0.9999,0.96238,0.44411,-0.06938,0.9994,0.95295,0.46499,-0.13948,0.9999,0.94442,0.4589,-0.11549,0.9998,0.97997,0.56076,-0.17045,1.0,0.92107,0.49081,-0.00715,0.9999,0.9189,0.63752,-0.1976,0.9781,0.87746,0.56481,0.03364,0.4324,0.8625,0.63278,-0.20095,0.9274,0.84678,0.60324,-0.00907,0.4476,0.84103,0.64233,-0.21865,0.8945,0.83199,0.62118,-0.01797,0.4227,0.83785,0.62711,-0.21431,0.8854,0.83469,0.61455,-0.03852,0.4256,0.84288,0.6228,-0.19696,0.8484,0.84107,0.60674,-0.01933,0.4522,0.88907,0.68248,-0.05913,1.0,0.85557,0.63675,0.05905,1.0,0.81816,0.72781,-0.20266,0.9921,0.77257,0.64504,-0.05647,0.9673,0.83262,0.86806,-0.04932,0.9876,0.7815,0.79859,0.07283,0.9599,0.84533,0.88845,-0.03483,0.8613,0.79555,0.81789,0.08516,0.9023,0.80647,0.93936,-0.0803,0.9785,0.74564,0.84287,0.05637,0.9584,right
22,1.4667,1,0.96085,0.44414,-0.14329,0.9998,0.97038,0.4398,-0.14995,0.9997,0.9749,0.4444,-0.14994,0.9997,0.97582,0.4454,-0.14997,0.9998,0.96583,0.43348,-0.13454,0.9994,0.96461,0.43249,-0.13456,0.9992,0.96337,0.43145,-0.1346,0.9994,0.97773,0.45444,-0.14859,0.9999,0.96391,0.44469,-0.07512,0.9993,0.96046,0.46373,-0.13998,0.9999,0.95417,0.45772,-0.11894,0.9997,0.97256,0.56173,-0.16627,1.0,0.92147,0.49025,-0.01309,0.9998,0.91672,0.63896,-0.19192,0.9704,0.87794,0.56563,0.0247,0.4388,0.86214,0.6323,-0.19558,0.9052,0.84893,0.60577,-0.01518,0.4311,0.8407,0.6389,-0.21203,0.8662,0.83269,0.62101,-0.02328,0.4122,0.83764,0.62615,-0.20641,0.8546,0.83542,0.61424,-0.04279,0.4148,0.843,0.62232,-0.19103,0.8153,0.84371,0.60798,-0.0248,0.4382,0.88838,0.68299,-0.05801,1.0,0.85443,0.63648,0.05789,1.0,0.8179,0.72865,-0.20636,0.9919,0.77207,0.64284,-0.05122,0.9616,0.83248,0.8675,-0.05713,0.9876,0.78188,0.79798,0.07095,0.9537,0.84533,0.88883,-0.04284,0.8634,0.79579,0.81557,0.08282,0.8853,0.8059,0.93914,-0.08779,0.9797,0.74526,0.84449,0.05435,0.9546,right
23,1.5333,1,0.95747,0.44058,-0.12082,0.9999,0.96666,0.43825,-0.12781,0.9998,0.97121,0.44278,-0.12779,0.9998,0.97194,0.44351,-0.12782,0.9998,0.96231,0.4312,-0.11259,0.9995,0.9613,0.4306,-0.1126,0.9994,0.96025,0.42995,-0.11265,0.9996,0.97385,0.45227,-0.12872,0.9999,0.964,0.44499,-0.05692,0.9995,0.95781,0.46569,-0.11857,0.9999,0.9492,0.46197,-0.098,0.9998,0.96867,0.55789,-0.14663,1.0,0.92206,0.49232,-0.00269,0.9999,0.91542,0.63932,-0.17438,0.9556,0.878,0.56613,0.0285,0.3991,0.86202,0.63371,-0.17608,0.8764,0.84916,0.60592,-0.01128,0.3919,0.84218,0.64064,-0.19095,0.8248,0.83286,0.62061,-0.01966,0.3746,0.83854,0.62647,-0.185,0.8098,0.8354,0.61366,-0.03754,0.3756,0.84314,0.62246,-0.17155,0.7663,0.84372,0.60781,-0.02032,0.4006,0.88409,0.67895,-0.05572,1.0,0.85196,0.63898,0.0556,1.0,0.81629,0.7214,-0.19969,0.9875,0.77136,0.64085,-0.07052,0.9609,0.8311,0.86562,-0.06099,0.9833,0.78056,0.79534,0.04907,0.952,0.84225,0.88318,-0.04767,0.8596,0.79555,0.8143,0.06093,0.8903,0.80467,0.93537,-0.09234,0.977,0.74828,0.84682,0.03126,0.9571,right
24,1.6,1,0.95793,0.43692,-0.16681,0.9999,0.96866,0.43063,-0.17449,0.9997,0.97129,0.43496,-0.17446,0.9997,0.97579,0.44078,-0.1745,0.9998,0.9635,0.42528,-0.15802,0.9994,0.96207,0.42375,-0.15804,0.9992,0.96061,0.42217,-0.15807,0.9994,0.97723,0.45522,-0.1735,0.9999,0.96087,0.43611,-0.09472,0.9992,0.95259,0.46049,-0.16286,0.9999,0.94447,0.45132,-0.14025,0.9997,0.98008,0.56383,-0.18392,1.0,0.9206,0.48737,-0.02651,0.9998,0.9221,0.64407,-0.20818,0.9837,0.87758,0.56345,0.0272,0.3992,0.86324,0.63443,-0.21411,0.9413,0.84673,0.60048,-0.0119,0.4229,0.84269,0.64192,-0.23048,0.9108,0.83012,0.61409,-0.02024,0.4099,0.84033,0.62751,-0.22563,0.9035,0.83314,0.60805,-0.04045,0.4137,0.84468,0.62444,-0.20956,0.8729,0.83851,0.60752,-0.02186,0.4431,0.88775,0.684,-0.05702,1.0,0.85521,0.63329,0.05691,1.0,0.81773,0.72873,-0.18199,0.9909,0.77119,0.64106,-0.0587,0.9679,0.83446,0.8695,-0.0127,0.9867,0.78006,0.79587,0.09138,0.9652,0.84544,0.88914,0.00347,0.8421,0.79524,0.81301,0.10613,0.9044,0.80185,0.93451,-0.04125,0.9766,0.7429,0.8408,0.07759,0.9634,right
25,1.6667,1,0.95573,0.44033,-0.10626,0.9999,0.9642,0.43415,-0.11446,0.9997,0.96911,0.44033,-0.11443,0.9997,0.97037,0.44109,-0.11444,0.9998,0.96085,0.43145,-0.09906,0.9995,0.9601,0.43107,-0.09908,0.9994,0.95932,0.43063,-0.09913,0.9996,0.97524,0.45488,-0.11976,0.9998,0.96365,0.44581,-0.04727,0.9995,0.95623,0.45944,-0.10555,0.9999,0.95131,0.45488,-0.08478,0.9997,0.97179,0.55974,-0.13874,1.0,0.92399,0.49744,0.00392,0.9999,0.91623,0.63777,-0.16159,0.9372,0.87924,0.56914,0.03243,0.4774,0.86184,0.63313,-0.15913,0.8084,0.84774,0.60596,-0.01039,0.4229,0.84156,0.64024,-0.17337,0.7454,0.83425,0.61684,-0.0186,0.397,0.83927,0.62554,-0.16756,0.7278,0.83571,0.61547,-0.03677,0.3997,0.84293,0.62289,-0.15464,0.6831,0.84202,0.60878,-0.01952,0.4243,0.88578,0.68468,-0.05643,1.0,0.85315,0.64261,0.05633,1.0,0.81374,0.71865,-0.20451,0.9893,0.76928,0.64164,-0.04262,0.9502,0.83328,0.86031,-0.05975,0.9776,0.78004,0.79501,0.06087,0.9378,0.84887,0.87442,-0.04503,0.8551,0.79503,0.81512,0.07132,0.8708,0.80666,0.92969,-0.07863,0.9703,0.74852,0.84887,0.04605,0.9429,right
26,1.7333,1,0.94945,0.44003,-0.14534,0.9999,0.96285,0.43731,-0.15402,0.9998,0.96459,0.43961,-0.15401,0.9998,0.96921,0.44458,-0.15403,0.9998,0.96032,0.42803,-0.13601,0.9995,0.95931,0.42733,-0.13602,0.9993,0.95826,0.42658,-0.13606,0.9995,0.97349,0.45584,-0.15773,0.9999,0.96035,0.4439,-0.07287,0.9994,0.9526,0.46344,-0.14363,0.9999,0.94524,0.45495,-0.11928,0.9998,0.97031,0.55767,-0.17386,1.0,0.92272,0.49002,-0.00926,0.9999,0.9203,0.63648,-0.20273,0.9792,0.88016,0.56692,0.0331,0.3899,0.86241,0.63295,-0.20503,0.9392,0.84983,0.60454,-0.00722,0.4437,0.84111,0.64117,-0.22203,0.9084,0.83393,0.61893,-0.01496,0.4247,0.83877,0.62689,-0.21645,0.9002,0.8352,0.61709,-0.0349,0.4273,0.84267,0.62366,-0.20041,0.866,0.84183,0.61025,-0.01702,0.4525,0.88641,0.68176,-0.05902,1.0,0.85423,0.63622,0.05894,1.0,0.81621,0.7268,-0.19602,0.9907,0.76933,0.64303,-0.06286,0.9704,0.83486,0.86878,-0.03847,0.9863,0.78357,0.79756,0.07049,0.9651,0.84564,0.88684,-0.02337,0.8772,0.79652,0.81631,0.08362,0.9134,0.80878,0.93647,-0.06541,0.9777,0.75164,0.85181,0.05621,0.9641,right
27,1.8,1,0.95793,0.43997,-0.16916,0.9998,0.96691,0.43609,-0.17755,0.9997,0.96823,0.43833,-0.17753,0.9997,0.97267,0.44355,-0.17756,0.9998,0.96375,0.43074,-0.15976,0.9994,0.96269,0.43002,-0.1598,0.9992,0.96159,0.42924,-0.15986,0.9994,0.9771,0.45575,-0.18032,0.9998,0.96317,0.44227,-0.09616,0.9993,0.95377,0.46049,-0.16705,0.9999,0.94936,0.45551,-0.14292,0.9997,0.97238,0.56802,-0.19124,1.0,0.9224,0.49474,-0.03225,0.9998,0.92241,0.64455,-0.21999,0.9768,0.87915,0.56316,0.00952,0.4306,0.86213,0.63398,-0.22761,0.9292,0.84447,0.60291,-0.0328,0.4407,0.84271,0.6409,-0.24587,0.8946,0.83366,0.61633,-0.04177,0.4154,0.84027,0.62584,-0.24016,0.8858,0.83336,0.61308,-0.06218,0.4187,0.84554,0.62156,-0.22307,0.8465,0.83897,0.60604,-0.04284,0.4504,0.89048,0.68881,-0.05845,1.0,0.85711,0.64046,0.05834,1.0,0.81606,0.72547,-0.19585,0.992,0.77408,0.6471,-0.06194,0.9656,0.83373,0.86983,-0.02953,0.9866,0.78134,0.79294,0.08122,0.9631,0.84527,0.88821,-0.01366,0.8742,0.797,0.81449,0.09549,0.913,0.80674,0.93862,-0.05928,0.9765,0.74848,0.84313,0.06552,0.9622,right
